name,lang,n,size(B)_mean,cpu-time(s)_mean,mem(KB)_mean,size(B)_std,cpu-time(s)_std,mem(KB)_std
mandelbrot,node,1000,585.5,0.55375,79833088,362.1100201135929,0.13997231869194707,22406982.841266487
mandelbrot,node,16000,585.5,49.310125,91307349.33333333,316.9150500310299,27.65038633459083,32671235.256225813
mandelbrot,ocaml,16000,586.5,29.515583333333336,36749824,139.43581973828302,0.726378624,30579468.78731088
mandelbrot,perl,16000,592,1973.839,114569216,,,
mandelbrot,pharo,16000,573.5,355.193,175882240,0.7071067811865476,15.720397959339364,480787.35637285636
mandelbrot,php,16000,656.6,274.29356,38105088,220.1374570580845,31.79878421821606,20696573.764440913
mandelbrot,python3,16000,529.8,1029.6134,88976588.8,204.71614494221015,325.4202015729817,79824145.50800961
mandelbrot,racket,1000,683.5,0.5715,124338176,147.55225063233252,0.018645821694595985,2930750.2551039727
mandelbrot,racket,16000,683.5,44.367020833333335,145088085.33333334,129.13624670388236,6.704671783388131,29398298.048301022
mandelbrot,ruby,16000,679,897.5976,103314227.2,314.69111840024976,494.77520180714396,51839589.00471942
mandelbrot,rust,1000,969.1428571428571,0.026857142857142857,4416658.285714285,257.8497162893072,0.006491753,352682.12542444613
mandelbrot,rust,16000,969.1428571428571,4.80422619,35912216.38095238,240.1562314214095,1.2930248215658164,10876487.951779786
mandelbrot,sbcl,16000,1943.6666666666667,19.81897222222222,63238371.55555555,748.5237280331008,4.568810514071695,9210589.868692828
mandelbrot,swift,1000,757,0.11299999999999999,18438553.6,370.7000134879954,0.048867167,6874617.483217288
mandelbrot,swift,16000,757,18.079583333333336,41455479.46666667,334.3622312626162,10.33112775817092,23547981.833986856
mandelbrot,toit,1000,421,7.084,72966144,,,
mandelbrot,toit,16000,421,1819.098,105435136,,,
mandelbrot,vw,16000,609,787.418,547446784,,,
nbody,chapel,500000,995.6666666666666,0.083666667,9788074.666666666,27.300793639257687,0.011372481406154659,44178.608639626924
nbody,chapel,50000000,995.6666666666666,4.654666666666667,9791146.666666666,22.60720491979746,0.883382978,128387.13022818348
nbody,clang,500000,1307.4444444444443,0.068666667,2835797.3333333335,154.91135457989444,0.021447610589527218,234422.2067296525
nbody,clang,50000000,1307.4444444444443,5.256731481481482,2858021.925925926,146.73272372527558,1.2068737137202101,215625.79987985257
nbody,csharpaot,500000,1648.5555555555557,0.072777778,6087111.111111111,418.0158822075757,0.016798644125179993,171279.96471015262
nbody,csharpaot,50000000,1648.5555555555557,5.816944444444444,6148096,395.9465019402923,1.7053291886743003,162995.65612697057
nbody,csharpcore,500000,1648.5555555555557,0.19644444444444445,32572302.222222224,418.01588220757566,0.071646896,527000.0963913047
nbody,csharpcore,50000000,1648.5555555555557,5.858925925925926,32740200.296296295,395.9465019402924,1.6381101414688963,547717.2621417567
nbody,dartexe,500000,1318,0.096,9003008,67.20615051,0.015253414918196736,38423.8859
nbody,dartexe,50000000,1318,8.1440625,8957696,58.81814743839781,1.2374597075967895,49559.95242557761
nbody,dartjit,500000,1318,1.262,187061248,67.20615051,0.018920888,1289831.9608755277
nbody,dartjit,50000000,1318,9.702520833333333,191258368,58.81814743839781,1.9399866416471796,975528.6249054252
nbody,erlang,50000000,1405,105.00366666666667,63896576,0,0.9319165328732043,391003.22850468854
nbody,fpascal,50000000,1372.3333333333333,6.611583333333333,573553.7777777778,49.58340736288995,0.42220701591247195,33641.19113834036
nbody,fsharpcore,500000,1389.5,0.3273333333333333,43347285.333333336,125.12194052203634,0.035268494,1512766.3516906584
nbody,fsharpcore,50000000,1389.5,6.692444444444444,43656021.333333336,115.0217370760849,1.0053640765650902,1463234.549020649
nbody,gcc,500000,1307.4444444444443,0.058333333333333334,2428472.888888889,154.9113545798944,0.014628738838327793,13957.15297
nbody,gcc,50000000,1307.4444444444443,4.979712962962963,2487485.6296296297,146.73272372527546,1.2433076028660046,27003.41856121898
nbody,ghc,500000,1800.5,0.089,9689088,123.74368670764582,0.001414214,20274.16563018069
nbody,ghc,50000000,1800.5,6.919208333333334,9976320,89.38193572966861,0.4099673347715775,135804.9813212023
nbody,gnat,50000000,2114.25,8.184083333333334,5972480,434.7150937866747,1.611403337563893,18212.82454872252
nbody,go,50000000,1242.25,7.567645833333334,3167317.3333333335,43.53941721,1.2429074953953445,95772.18138747984
nbody,gpp,50000000,1614.2222222222222,5.360861111,2778984.296296296,165.7247652564778,1.3977797043972708,838594.7364837375
nbody,graalvmaot,500000,1425.8333333333333,0.13699999999999998,20890965.333333332,56.38232583590949,0.014226735,1860270.7501361906
nbody,graalvmaot,50000000,1425.8333333333333,6.902986111111111,20751587.555555556,51.83098208818112,0.44804663656451693,1716790.500637063
nbody,icx,500000,1307.4444444444443,0.072444444,3007829.3333333335,154.91135457989444,0.020537229067665815,91612.23883302927
nbody,icx,50000000,1307.4444444444443,5.335083333333333,2978550.5185185187,146.73272372527543,1.4204996825521792,51814.231742045034
nbody,ifc,50000000,1433.3333333333333,5.618222222222222,2146076.4444444445,158.72023398438006,0.7293956252204746,12950.662112486738
nbody,ifx,50000000,1483.4,4.517383333333333,2149717.3333333335,122.56014780714199,0.7773960684073088,45506.05832591506
nbody,javavm,500000,1425.8333333333333,0.347,61196288,56.38232583590949,0.032729192,571956.2060325955
nbody,javavm,50000000,1425.8333333333333,7.49325,61234631.11111111,51.83098208818107,0.2981446737388969,483859.7794965104
nbody,javaxint,50000000,1425.8333333333333,184.2537777777778,56573667.55555555,51.83098208818104,27.389502326041484,113345.7027324496
nbody,julia,500000,1232.25,2.274,397683712,213.2797458738171,0.8038685630541018,34607816.77697345
nbody,julia,50000000,1232.25,12.095270833333332,397731498.6666667,186.6602899113447,9.998695916541898,30255200.758092687
nbody,lua,500000,1239.6666666666667,2.349,3376469.3333333335,62.74020507882748,0.15614416415607726,150180.4605
nbody,lua,50000000,1239.6666666666667,237.1834722222222,3270769.777777778,51.953825653170256,14.850532318474764,4094.3742805471747
nbody,micropython,500000,1172,17.394,5959680,,,
nbody,micropython,50000000,1172,1732.053,5976064,,,
nbody,node,500000,1223.5,0.323,66631680,71.4177849,0.001414214,118748.68440534404
nbody,node,50000000,1223.5,9.235041666666666,66832725.333333336,51.58614576398026,0.6104139350485442,195823.28423499226
nbody,ocaml,50000000,1255,6.950333333333333,4068010.6666666665,0,0.003892495,66019.06813
nbody,perl,50000000,1431,451.65,8740864,,,
nbody,pharo,50000000,1801,116.42008333333332,143029248,0,0.815496776,44635.12518184543
nbody,php,50000000,1166.5,223.935875,16471552,80.18836519747404,19.855657142207956,35148.326973605916
nbody,python3,50000000,1206.6666666666667,446.75033333333334,12416341.333333334,37.81974792794541,78.63224718481172,191346.48603340817
nbody,racket,500000,1599,0.7155,128792576,135.7645019878171,0.16617009357883863,89785.59064794306
nbody,racket,50000000,1599,27.696291666666667,129299797.33333333,98.06475234340796,13.592730945744707,231599.78753962796
nbody,ruby,50000000,1155.5,198.18626923076923,18183719.384615384,13.197727077038643,119.62366654054964,126183.80370335202
nbody,rust,500000,1817,0.052375,3046400,202.50855361123462,0.015629070898260624,105767.70752117927
nbody,rust,50000000,1817,4.13303125,3030442.6666666665,190.42379329440854,1.0783570198088632,48787.68375612565
nbody,sbcl,50000000,1390.5,8.546875,27680085.333333332,17.876387145933727,0.7413353000997008,123965.49342411422
nbody,swift,500000,1374.25,0.4785,20438528,163.07382202110622,0.9978494017492963,6140967.992437488
nbody,swift,50000000,1374.25,41.266947916666666,20396970.666666668,153.34234145926737,93.63229389966399,5850927.573751558
nbody,toit,500000,1129,5.379,72724480,,,
nbody,toit,50000000,1129,503.469,72851456,,,
nbody,vw,50000000,1787,569.023,514703360,,,
nbodyinprocess,clang,50000000,1252,20.08695833333333,2941098.6666666665,14.301109716746986,14.661715177792473,110763.22118616915
nbodyinprocess,csharpaot,50000000,1401.5,24.54279166666667,6141781.333333333,14.811863635202208,17.895803510950167,140816.12134320746
nbodyinprocess,csharpcore,50000000,1401.5,24.7765,33260032,14.811863635202208,17.93773497891841,216545.71152168768
nbodyinprocess,dartexe,50000000,1360,25.0655,9017514.666666666,15.322617553657341,18.312315926957346,71630.16073
nbodyinprocess,dartjit,50000000,1360,26.24116666666667,192893098.66666666,15.322617553657341,18.51842670016207,1161499.022739247
nbodyinprocess,gcc,50000000,1242,9.491785714285713,2439168,10.167822548835959,10.039759828406652,94812.24281867665
nbodyinprocess,go,50000000,1269.142857142857,16.50992857142857,3176448,10.530959068437156,17.472163647727406,69190.41883
nbodyinprocess,graalvmaot,50000000,1439.5,25.511583333333334,20000938.666666668,14.811863635202208,18.575727064983315,228750.18562210168
nbodyinprocess,icx,50000000,1242,10.35392857142857,2968137.1428571427,10.167822548835874,10.874373937517829,71372.94610797481
nbodyinprocess,javavm,50000000,1439.5,26.891041666666666,63018666.666666664,14.811863635202208,19.636321893876346,1633948.4197100354
nbodyinprocess,javaxint,50000000,1439.5,560.4481666666667,56601258.666666664,14.811863635202208,412.5418498,95882.36580249948
nbodyinprocess,node,50000000,1266,34.024125,66682026.666666664,15.322617553657341,24.770832678624092,156908.1558
nbodyinprocess,php,50000000,1301.2857142857142,415.49307142857145,16523849.142857144,10.894095588038414,436.3982062787406,12220.297005437154
nbodyinprocess,python3,50000000,1218.5714285714287,904.5695714285714,12534345.142857144,11.620368627240977,949.8994919,76542.48049
nbodyinprocess,ruby,50000000,1200.857142857143,546.6612857142857,18326089.14285714,9.804686029234592,576.8532453,94745.61934
nbodyinprocess,swift,50000000,1348.5,23.475125000000002,12911274.666666666,14.811863635202208,17.131607971213555,128467.57405213393
nbodyinprocess,toit,50000000,1178.4285714285713,877.1202142857144,72770706.28571428,11.257232107639695,922.8571962472917,142736.8510034251
pidigits,chapel,2000,469,0.0665,10158080,65.05382386916237,0.004949747,0
pidigits,chapel,10000,469,0.7755416666666667,11433642.666666666,46.98936049788289,0.003438644,158623.2194885965
pidigits,clang,2000,440.5,0.031,3289088,26.16295090390226,0,127437.61253256434
pidigits,clang,10000,440.5,0.7433333333333333,3859285.3333333335,18.897894982844193,0.005537749,122302.70576219317
pidigits,csharpaot,2000,971.5,0.65375,7693312,274.1295314262949,0.9536003268315996,1067201.906884853
pidigits,csharpaot,10000,971.5,28.315749999999998,8630357.333333334,239.91541062490992,41.40356031072998,963505.9317038379
pidigits,csharpcore,2000,971.5,0.33025,35573760,274.1295314262949,0.33993663625250314,3655781.9205213366
pidigits,csharpcore,10000,971.5,3.2611875,37568512,239.91541062490995,3.990711037035508,3197013.431055556
pidigits,dartexe,2000,495.5,0.1175,11839488,0.7071067811865476,0.010606601717798208,2896.309375740099
pidigits,dartexe,10000,495.5,3.107333333333333,18417322.666666668,0.5107539184552128,0.19453370484016552,74563.40871725374
pidigits,dartjit,2000,495.5,1.31,185659392,0.7071067811865476,0.005656854,1251205.6503197227
pidigits,dartjit,10000,495.5,3.9477083333333334,192235178.66666666,0.5107539184552128,0.24991746101231221,1242199.174641448
pidigits,erlang,10000,550.3333333333334,5.255972222222223,85740999.11,23.22068043791987,1.103090735449682,8985053.053
pidigits,fpascal,10000,1479.3333333333333,6.648166666666667,2581845.3333333335,1145.9535767211516,5.987584413959081,1009218.8728440854
pidigits,fsharpcore,2000,902,0.21000000000000002,39325696,21.213203435596427,0.021213203435596416,515543.06888173753
pidigits,fsharpcore,10000,902,1.0845416666666667,41335637.333333336,15.322617553657539,0.2568912778262206,702518.6224590772
pidigits,gcc,2000,440.5,0.046,3225600,26.16295090390226,0,31859.403133141084
pidigits,gcc,10000,440.5,0.7414166666666667,3882666.6666666665,18.897894982844193,0.004907108,151823.29966649762
pidigits,ghc,2000,517,0.4271666666666667,21000192,222.46797522340154,0.7926596789711627,4318923.089569806
pidigits,ghc,10000,517,18.190555555555555,21697137.777777776,204.50971945634436,36.47682204733474,2690307.6208611773
pidigits,gnat,10000,1150,2.6210833333333334,7545514.666666667,13.279601879836436,1.9157825263859667,135610.6935922817
pidigits,go,10000,697.1666666666666,2.274111111111111,8420522.666666666,42.587110395411756,1.6126112544264886,1692393.2591568185
pidigits,gpp,10000,662.5,0.725,6403754.666666667,144.54335892283555,0.008027128,102481.29410761238
pidigits,graalvmaot,2000,866,1.0675,203307008,83.43860018001261,0.8690342340782669,33269905.799126513
pidigits,graalvmaot,10000,866,8.531125000000001,270984533.3333333,60.26896237771937,0.390625175,42096790.80037996
pidigits,icx,2000,440.5,0.031,3850240,26.16295090390226,0,185363.80004736633
pidigits,icx,10000,440.5,0.7413333333333334,4485802.666666667,18.897894982844193,0.003002414,52865.33626412324
pidigits,ifc,10000,987,0.7419166666666667,5516288,0,0.00178164,83160.35530992347
pidigits,ifx,10000,987,0.7425,6521173.333333333,0,0.001623688,95077.55739905022
pidigits,javavm,2000,813.5,0.6815,118339584,92.09596444289329,0.5704813756819762,104192222.16331433
pidigits,javavm,10000,813.5,3.0839166666666666,163776682.66666666,80.60146242271816,3.3457440595563694,167714664.20114985
pidigits,javaxint,2000,875.5,3.4625,131065856,96.87362902255701,4.578516408182895,103951439.80468789
pidigits,javaxint,10000,875.5,92.29337500000001,132771157.33333333,69.97328682836914,92.81292457261986,75859868.64886256
pidigits,julia,2000,576.3333333333334,1.4016666666666666,345647786.6666667,95.44806615816444,1.037759766676919,60024828.657590866
pidigits,julia,10000,576.3333333333334,2.1486666666666667,346104832,79.03850779,1.2565122704193088,49368779.187257536
pidigits,lua,2000,482,0.222,16060416,,,
pidigits,lua,10000,482,3.017333333333333,24896512,0,0.017426904,134553.04740442827
pidigits,mri,2000,488,0.139,36864,,,
pidigits,mri,6000,488,0.608,161408,,,
pidigits,mri,10000,488,1.5201666666666667,282261.3333333333,0,0.004956477,2387.0083926678235
pidigits,node,2000,441,0.438,72306688,41.90465367951393,0.134502788,1866091.0294452412
pidigits,node,10000,441,8.580833333333334,92247950.22222222,34.700349936481686,5.321635019964661,14583494.039616987
pidigits,ocaml,10000,465,2.7778333333333336,9895594.666666666,0,0.011280178378129715,69893.44145760653
pidigits,perl,10000,471,13.573,16438272,0,0.11416176720298739,65001.45636410406
pidigits,pharo,10000,706,7.353333333333333,160842410.66666666,0,0.072004209,46859.16872993512
pidigits,php,10000,523.8,21.468233333333334,17649322.666666668,131.75385370493603,41.005566699552055,412200.8886199454
pidigits,python3,2000,369,0.134,15429632,,,
pidigits,python3,10000,430,2.4224444444444444,16156444.444444444,102.91855309626432,1.564793486044805,3092235.694283498
pidigits,racket,2000,800.5,0.649,129257472,482.95393155041194,0.1032375900532359,2571922.7256572074
pidigits,racket,10000,800.5,5.832708333333334,130674005.33333333,348.84492630493526,4.723161961147626,916816.5706330474
pidigits,ruby,10000,524,18.087999999999997,53665109.333333336,0,0.099005969,60447.285171511714
pidigits,rust,2000,1228.75,0.03125,3808256,286.97197888760263,0.001707825,247197.92672269724
pidigits,rust,10000,1228.75,0.7392500000000001,4317696,251.1549915634449,0.014075026926394245,173765.4670351899
pidigits,sbcl,10000,549.6666666666666,4.263777777777778,824024974.2222222,75.55660129995262,1.2542941352720172,8664896.653606882
pidigits,swift,2000,606,0.072,13889536,,,
pidigits,swift,10000,606,0.7520000000000001,14334976,0,0.001044466,111315.39838266274
pidigits,vw,10000,757,459.535,515055616,,,
regexredux,chapel,50000,500.5,0.1015,14907392,3.5355339059327378,0.003535534,78200.35314498267
regexredux,chapel,5000000,500.5,4.33125,409487360,2.553769592276271,0.21479762973350144,19869648.146644536
regexredux,clang,50000,1258.5,0.065,6746112,116.13067352484157,0.014899664425751342,1367274.822
regexredux,clang,5000000,1258.5,3.57475,138323285.33333334,101.63639823807468,0.5857001810889763,29633325.830129582
regexredux,csharpaot,50000,1013.75,0.16749999999999998,15281152,585.5603441718596,0.13336791218280356,1791666.0473589008
regexredux,csharpaot,5000000,1013.75,14.274104166666667,570360832,512.4765277447951,11.456227687101268,151515865.28954917
regexredux,csharpcore,50000,1013.75,0.36475,47496192,585.5603441718596,0.24020043713532244,3447827.1093421527
regexredux,csharpcore,5000000,1013.75,11.247604166666667,639842304,512.4765277447951,12.310070782484132,169884826.04227918
regexredux,dartexe,50000,737.75,0.1935,23147520,231.50143988033133,0.014177446878757828,2999069.037958724
regexredux,dartexe,5000000,737.75,16.888541666666665,458660010.6666667,202.60773335936926,1.2611898967537611,46094680.21965279
regexredux,dartjit,50000,737.75,1.5427499999999998,196214784,231.50143988033133,0.084369722,6047925.818239943
regexredux,dartjit,5000000,737.75,7.276208333333333,669452714.6666666,202.60773335936926,0.6122264203024177,52419984.31919493
regexredux,erlang,5000000,1055,42.21266666666667,4462031872,0,0.5248835945986381,158176996.97493815
regexredux,fpascal,5000000,1313,5.557333333333333,110782122.66666667,0,0.015470401847829792,14687823.659137655
regexredux,fsharpcore,50000,636.8666666666667,0.3340666666666667,60255436.8,57.16750658830424,0.057336683,1507663.6247463545
regexredux,fsharpcore,5000000,556.3333333333334,5.704083333333333,784935480.8888888,85.7224758,0.7387715817490551,87330428.65192972
regexredux,gcc,50000,1258.5,0.058,5939200,116.13067352484157,0.01183216,1047845.0785849341
regexredux,gcc,5000000,1258.5,2.9767083333333333,136606037.33333334,101.63639823807452,0.5398170280371538,29224915.336390536
regexredux,ghc,50000,2219,0.05,27832320,,,
regexredux,ghc,5000000,2219,2.378,404593322.6666667,0,0.048450537,36846858.36438988
regexredux,gnat,5000000,3647,17,165110442.66666666,0,0.6795443660678416,14344953.489297146
regexredux,go,5000000,808.5,41.511125,333499733.3333333,35.44609332373448,23.822100985130277,38660540.22718887
regexredux,gpp,5000000,1857.5,10.295541666666667,255194112,1019.9755751551327,8.213209143,39017141.37242685
regexredux,graalvmaot,50000,1249.25,0.24725000000000003,38697984,798.4035633688017,0.086523118,5249955.092864955
regexredux,graalvmaot,5000000,1249.25,17.263708333333334,413145856,698.7547738960736,7.7555751503754085,100601473.8108851
regexredux,icx,50000,1258.5,0.0695,7316480,116.13067352484151,0.021455380055672133,1295443.2394862643
regexredux,icx,5000000,1258.5,3.6706041666666667,138900992,101.63639823807489,0.6276840152186389,29614310.487246428
regexredux,ifc,5000000,2229,3.13875,183837696,0,0.040703194,14775991.629942996
regexredux,ifx,5000000,2229,3.1405833333333333,193610410.66666666,0,0.044477693,14782803.37768398
regexredux,javavm,50000,1189.25,1.0135,84175872,679.0936975116173,0.073586684,979188.9010264233
regexredux,javavm,5000000,1189.25,13.628562500000001,720006229.3333334,594.3359784828351,6.085068121111203,344704181.9281187
regexredux,javaxint,50000,852,10.253666666666668,72787285.33333333,96.57639463140049,0.11251814668458272,2789807.0190730644
regexredux,javaxint,5000000,852,1008.1583333333333,861179904,96.57639463140049,7.266880096254094,402747510.97214675
regexredux,julia,50000,645.5,1.4572500000000002,343052288,167.6852209746981,0.7738567373874832,47855065.65946517
regexredux,julia,5000000,645.5,3.85775,611160405.3333334,146.75641999078144,0.85945761,89227971.20550695
regexredux,lua,50000,488,0.049,8237056,,,
regexredux,lua,5000000,488,2.596416666666667,364513962.6666667,0,0.035423306,14701607.706933364
regexredux,node,50000,573,0.2275,75526144,144.2497833620557,0.067175144,11643163.690475198
regexredux,node,5000000,573,5.758875,1128502784,104.19379936487076,0.13994915614017783,121775638.85776818
regexredux,ocaml,5000000,648.5,8.722166666666666,712982869.3333334,4.596785266097202,5.440577971747733,244503148.3766155
regexredux,perl,5000000,681.6666666666666,28.208972222222222,322693688.8888889,161.81541512299924,4.285715526097702,152300069.57385972
regexredux,php,5000000,822,3.6711666666666667,208000000,0,0.025088328808915032,14822316.192220284
regexredux,python3,5000000,963,9.63325,329775445.3333333,457.63551093590326,7.125912965154467,137700529.46942735
regexredux,racket,50000,642,1.2275,206888960,132.93607486307093,0.6187184335382291,64628247.41026456
regexredux,racket,5000000,642,24.773416666666666,1518098432,96.02173666958684,0.7408886507118446,134324241.45897177
regexredux,ruby,5000000,504.6666666666667,26.302222222222223,224112412.44444445,167.23362614703333,3.313951651609653,14356079.340815946
regexredux,rust,50000,1035.7142857142858,0.031285714285714285,8158646.857142857,636.8175338576752,0.0029277,730847.8792041083
regexredux,rust,5000000,1035.7142857142858,1.6568928571428572,184526604.19047618,593.1195164,0.15786359964521013,28878682.988079287
regexredux,sbcl,5000000,1977,29.756083333333333,1107410602.6666667,0,0.1915527263436811,45863355.394199304
regexredux,swift,50000,716.6666666666666,0.4713333333333333,37634048,36.692415201691674,0.007234178,3620975.2019123244
regexredux,swift,5000000,716.6666666666666,40.59130555555556,915700394.6666666,30.38420642373274,1.1519784179388224,162509807.60328984
revcomp,chapel,250000,841,0.09,22043306.666666668,371.0485143481914,0.029512709126747416,1114159.685254019
revcomp,chapel,100000001,841,4.584888888888889,1791956992,307.2573607162011,5.130100810915779,711336437.9
revcomp,clang,250000,1067.5,0.0335,10341717.333333334,524.1124879260177,0.041015851,1073525.3172553815
revcomp,clang,100000001,1067.5,2.796736111111111,883518236.4444444,481.80461822282814,4.180425067655592,611115677.1874183
revcomp,csharpaot,250000,1324.6,0.06,14636646.4,303.8516085196851,0.033158709,518832.4154067476
revcomp,csharpaot,100000001,1324.6,6.6563,1113381069,274.06662557531007,5.373979894684625,563319543.7261072
revcomp,csharpcore,250000,1544,0.14633333333333334,43216896,602.2281959523317,0.031149103785930454,2286564.622854469
revcomp,csharpcore,100000001,1544,6.330166666666667,1083078542.2222223,553.6146013,6.519599251055711,609977730.9
revcomp,dartexe,250000,834.9375,0.0931875,22192896,119.05207194053085,0.067316386,12938303.668573063
revcomp,dartexe,100000001,684.75,55.19672916666667,4220089941.3333335,153.51269959247745,43.84199384090972,2628374489.5728674
revcomp,dartjit,250000,834.9375,1.0123125,196854784,119.05207194053085,0.24597688746438487,10479074.295269042
revcomp,dartjit,100000001,684.75,40.14370833333333,4374199210.666667,153.5126995924774,33.90671275279211,2618910455.011837
revcomp,erlang,250000,908,3.512541666666667,89250645.33333333,276.8286238027452,0.5342797654353226,7003927.283259972
revcomp,erlang,100000001,1309,1977.666,4154388480,,,
revcomp,fpascal,100000001,773,4.1353333333333335,708005546.6666666,0,1.0303268089947644,585645574.4
revcomp,fsharpcore,250000,1124.76,0.18975999999999998,43366481.92,108.70114994791918,0.060113975,2362276.3753016195
revcomp,fsharpcore,100000001,603,45.467000000000006,3251402752,0,7.735253136834572,597176256.0421779
revcomp,gcc,250000,1067.5,0.017499999999999998,10000384,524.1124879260177,0.007092249,320282.5811510828
revcomp,gcc,100000001,1067.5,1.7743472222222223,881876309.3333334,481.8046182,1.2126410144190773,611488221.2531924
revcomp,ghc,250000,1022.5,0.039999999999999994,24979456,34.64823227814083,0.004242641,6704956.204838328
revcomp,ghc,100000001,1022.5,5.266166666666667,2192025258.6666665,25.026942004307255,1.9850080421842715,1645780824.1855235
revcomp,gnat,100000001,2114,9.690666666666667,863944704,1196.1856770221934,6.138139632244246,593316727.3453134
revcomp,go,100000001,854.3333333333334,3.098805555555556,1142135239.1111112,348.2957692208489,1.0124514752236473,604175591.1561999
revcomp,gpp,100000001,1134,15.173916666666665,935439018.6666666,693.4015534,16.393711172929347,589928594.2139883
revcomp,graalvmaot,250000,1551.1333333333334,0.054866667,36410982.4,377.27876519447346,0.020013804759524887,5510668.953399255
revcomp,graalvmaot,100000001,843.6666666666666,6.093805555555556,1864608768,199.29074238408572,1.2769710774092273,720809069.9962128
revcomp,icx,250000,1067.5,0.033666666666666664,10956117.333333334,524.1124879260177,0.04138921,1156051.7679167602
revcomp,icx,100000001,1067.5,2.7616111111111112,891639239.1111112,481.8046182,3.8763081737528275,609036292.4018918
revcomp,ifc,100000001,902,25.680333333333333,1061584042.6666666,126.66697177690178,21.772208774663543,558597704.3379748
revcomp,ifx,100000001,902,25.1695,1061560661.3333334,126.66697177690178,22.16217080679521,558561623.7805479
revcomp,javavm,250000,1551.1333333333334,0.18953333333333333,77875609.6,377.27876519447346,0.055277051,4477429.813517775
revcomp,javavm,100000001,843.6666666666666,5.163694444444444,1906798819.5555556,199.2907423840857,1.2915118896514701,720105902.1202904
revcomp,javaxint,100000001,843.6666666666666,101.0385,1900243740.4444444,199.2907423840857,53.84891603710727,720579987.9154224
revcomp,julia,250000,483.6666666666667,0.9026666666666667,325050368,41.18656738954258,0.067419087,7364690.010666844
revcomp,julia,100000001,483.6666666666667,11.665611111111112,1691645496.8888888,34.105717995667554,13.593815375861771,721900967.4919957
revcomp,lua,250000,639.3333333333334,0.156,14884864,104.69638643875601,0.010000000000000009,1898755.5723304672
revcomp,lua,100000001,639.3333333333334,44.088166666666666,2011777479.1111112,86.69684456,3.746731348789231,1001759438.2376711
revcomp,node,250000,1466.1538461538462,0.38153846153846155,93800605.53846154,71.55632531305456,0.046942545351765536,5471310.255140359
revcomp,node,100000001,1228,16.597583333333333,934352896,0,0.9607993318381337,596197790.6
revcomp,ocaml,100000001,1053,7.103861111111112,1468115171.5555556,449.6680681,1.9232621417458977,554284523.3796408
revcomp,perl,100000001,281.5,6.579250000000001,1410993664,13.79035579829171,0.8227964115032397,510712034.5129633
revcomp,pharo,100000001,738.0769230769231,186.76307692307694,1443476086.1538463,50.75506795460847,113.6273336984119,688953497.6601949
revcomp,php,100000001,354.3333333333333,11.996749999999999,1856489472,71.52382220531243,1.2950331352627904,458065562.5
revcomp,python3,100000001,641.8333333333334,9.896513888888888,2401323975.111111,230.46364780100674,2.9849122288417265,1130467644.5482464
revcomp,racket,250000,799,0.45,128428032,337.9970414071697,0.015556349,1456843.6159972695
revcomp,racket,100000001,799,26.422625,1674881194.6666667,244.14037302160912,17.480947344770886,882826713.6483697
revcomp,ruby,100000001,438.4,17.839233333333333,3446871586.133333,131.34289448692456,4.951956300177743,2192883772.3664136
revcomp,rust,250000,1733,0.015666666666666666,11104256,898.3390228638629,0.001527525,723254.3243313517
revcomp,rust,100000001,1733,1.5610833333333334,1024727267.5555556,743.8953843499386,0.7016183893582854,628127597.1613318
revcomp,sbcl,100000001,911,5.820416666666667,1710922752,0,1.1034521415937706,596391988.8732121
revcomp,swift,250000,1293,0.048,30953472,,,
revcomp,swift,100000001,1293,2.673833333333333,975275349.3333334,0,0.6705678507237296,518873085.1115005
revcomp,toit,250000,578,0.331,82149376,,,
revcomp,toit,100000001,578,103.984,1220761941.3333333,0,1.8096811371569936,493459050.45480204
spectralnorm,chapel,500,335,0.0695,9979904,18.384776310850235,0.016263456,165089.63441718562
spectralnorm,chapel,5500,335,4.349666666666667,10004992,13.279601879836488,1.4698715905662043,112367.27774966136
spectralnorm,clang,500,804.2857142857143,0.051857143,4894720,326.7056342161418,0.023190721,883556.3493669585
spectralnorm,clang,5500,804.2857142857143,4.680428571428571,4986977.523809524,304.2872996976952,2.4801463680365075,764016.2123
spectralnorm,csharpaot,500,797.75,0.05575,6726656,269.6867009451276,0.009322911,382698.4520132441
spectralnorm,csharpaot,5500,797.75,4.9355416666666665,7114410.666666667,236.02709004273757,1.2106915899131883,532325.0087578013
spectralnorm,csharpcore,500,1007.6666666666666,0.15233333333333335,32994918.4,180.9789516832854,0.030890744,772288.5143849876
spectralnorm,csharpcore,5500,702.3333333333334,4.924555555555555,35926016,193.26428980617627,1.0064313884624922,2133233.607055734
spectralnorm,dartexe,500,816.25,0.07075,10632192,429.2570131440293,0.009979145,2122914.756905703
spectralnorm,dartexe,5500,816.25,6.288958333333333,15174400,375.68142343599266,1.2315223403668711,5920658.650211542
spectralnorm,dartjit,500,816.25,1.30325,192613376,429.2570131440293,0.10190641131286425,8701001.452437988
spectralnorm,dartjit,5500,816.25,7.996312499999999,199667200,375.68142343599277,1.7826796129404792,16837925.958141565
spectralnorm,erlang,5500,633,53.368125,72335872,122.58094042925985,10.901555845532364,3358259.833588453
spectralnorm,fpascal,5500,544.3333333333334,7.751416666666667,2633728,94.02370522,2.9134932628817123,1647726.3788295502
